name,0,1,2,3,4,5,6,7,8,9,Mean,Std
rico_23_conv_re_23_cat_0.2,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_23_conv_re_23_add_0.2,0.226,0.151,0.188,0.178,0.182,0.18,0.155,0.199,0.159,0.172,0.179,0.021236760581595307
seq2seq_23_conv_re_23_cat_0.2,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_tree_23_conv_re_23_add_0.2,0.226,0.151,0.188,0.179,0.129,0.189,0.155,0.2,0.147,0.111,0.1675,0.0331911132684639
seq2seq_tree_23_conv_re_23_cat_0.2,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
rico_23_conv_re_23_add_0.3,0.226,0.151,0.188,0.178,0.129,0.187,0.155,0.199,0.156,0.111,0.16799999999999998,0.032493076185550675
rico_23_conv_re_23_cat_0.3,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_23_conv_re_23_add_0.3,0.226,0.148,0.188,0.19,0.182,0.18,0.155,0.199,0.158,0.172,0.1798,0.02200363606316011
seq2seq_23_conv_re_23_cat_0.3,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_tree_23_conv_re_23_add_0.3,0.226,0.151,0.188,0.179,0.129,0.189,0.155,0.196,0.183,0.11,0.17060000000000003,0.03257360894957757
seq2seq_tree_23_conv_re_23_cat_0.3,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
rico_23_conv_re_23_add_0.4,0.226,0.151,0.172,0.178,0.129,0.187,0.155,0.199,0.156,0.111,0.1664,0.03185655348589988
rico_23_conv_re_23_cat_0.4,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_23_conv_re_23_add_0.4,0.221,0.148,0.188,0.214,0.181,0.18,0.155,0.199,0.158,0.171,0.1815,0.023354871012274934
seq2seq_23_conv_re_23_cat_0.4,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_tree_23_conv_re_23_add_0.4,0.226,0.151,0.155,0.188,0.129,0.189,0.155,0.186,0.183,0.11,0.16720000000000002,0.03203061035946708
seq2seq_tree_23_conv_re_23_cat_0.4,0.226,0.151,0.188,0.178,0.129,0.187,0.155,0.199,0.168,0.111,0.1692,0.032248410813557934
rico_23_conv_re_23_add_0.5,0.221,0.151,0.172,0.178,0.188,0.187,0.155,0.189,0.162,0.175,0.1778,0.019260321908005588
rico_23_conv_re_23_cat_0.5,0.226,0.151,0.188,0.178,0.129,0.187,0.155,0.199,0.168,0.111,0.1692,0.032248410813557934
seq2seq_23_conv_re_23_add_0.5,0.216,0.148,0.188,0.214,0.181,0.18,0.155,0.187,0.158,0.171,0.17980000000000002,0.021862296311229525
seq2seq_23_conv_re_23_cat_0.5,0.226,0.151,0.172,0.178,0.182,0.187,0.155,0.199,0.168,0.111,0.1729,0.02909450119868014
seq2seq_tree_23_conv_re_23_add_0.5,0.211,0.151,0.18,0.188,0.141,0.189,0.155,0.16,0.183,0.167,0.17250000000000001,0.02026943511793064
seq2seq_tree_23_conv_re_23_cat_0.5,0.226,0.151,0.172,0.179,0.129,0.187,0.155,0.199,0.168,0.164,0.173,0.025628109567426158
rico_23_conv_re_23_add_0.6,0.221,0.151,0.172,0.17,0.191,0.187,0.155,0.189,0.162,0.175,0.1773,0.019591069393986638
rico_23_conv_re_23_cat_0.6,0.226,0.151,0.188,0.178,0.129,0.187,0.155,0.199,0.168,0.111,0.1692,0.032248410813557934
seq2seq_23_conv_re_23_add_0.6,0.191,0.158,0.188,0.214,0.126,0.177,0.155,0.187,0.159,0.171,0.1726,0.02323445717033217
seq2seq_23_conv_re_23_cat_0.6,0.226,0.151,0.201,0.179,0.184,0.187,0.155,0.2,0.168,0.164,0.1815,0.022060145058453266
seq2seq_tree_23_conv_re_23_add_0.6,0.211,0.152,0.178,0.175,0.177,0.189,0.155,0.188,0.165,0.143,0.1733,0.019230444612644816
seq2seq_tree_23_conv_re_23_cat_0.6,0.226,0.151,0.2,0.179,0.182,0.187,0.155,0.199,0.168,0.164,0.18109999999999998,0.021874414277872678
rico_23_conv_re_23_add_0.7,0.222,0.151,0.2,0.183,0.198,0.189,0.157,0.197,0.162,0.168,0.1827,0.021522314001984084
rico_23_conv_re_23_cat_0.7,0.226,0.151,0.189,0.178,0.182,0.187,0.155,0.199,0.168,0.111,0.1746,0.029486267990371386
seq2seq_23_conv_re_23_add_0.7,0.193,0.165,0.191,0.206,0.128,0.186,0.16,0.182,0.158,0.171,0.174,0.021307275752662513
seq2seq_23_conv_re_23_cat_0.7,0.238,0.151,0.168,0.179,0.187,0.187,0.155,0.145,0.168,0.165,0.1743,0.025183526361492743
seq2seq_tree_23_conv_re_23_add_0.7,0.221,0.151,0.201,0.193,0.175,0.188,0.155,0.189,0.165,0.178,0.1816,0.02032338554473639
